Frame_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
6832,5,29,33,39,33,41,42,43,35,37,39,34,37,39,34,37,39,29,33,29,35,30,32,32,29,39,36,32,31,32,32,31,30,32,35,27,24,18,14,16,20,21,22,23,21,17,15,14,9,0
6833,4,29,35,38,33,39,43,41,38,36,39,34,37,41,31,36,42,28,29,34,35,29,31,33,28,40,37,31,30,34,31,30,32,32,34,24,28,16,15,16,21,18,24,23,21,17,15,14,9,0
6834,5,27,37,40,34,39,43,44,37,35,37,36,37,40,32,34,40,32,29,32,37,30,29,32,30,38,39,31,29,35,30,31,32,32,33,24,28,16,14,17,22,15,27,22,21,16,16,13,10,0
6835,6,25,39,39,35,40,42,43,37,35,39,34,38,40,33,32,40,34,30,32,35,29,31,29,32,38,39,30,30,33,31,31,33,31,34,23,28,15,13,17,24,14,27,23,21,15,16,14,7,0
6836,7,27,35,41,35,39,43,44,36,35,41,34,37,40,32,33,41,34,29,31,33,32,32,26,35,36,39,32,29,33,28,35,33,30,33,21,32,13,14,17,22,16,27,22,21,16,14,15,8,0
6837,6,28,35,42,34,39,43,45,36,37,39,35,35,40,35,30,41,35,29,30,34,32,31,27,34,38,36,34,30,33,27,35,33,30,34,21,30,12,15,17,20,18,27,20,22,17,14,14,7,0
6838,7,28,35,41,35,37,45,43,37,38,40,33,36,38,35,32,39,35,31,32,32,32,31,27,35,39,34,35,29,33,28,35,34,26,35,22,31,12,15,17,20,18,26,21,19,19,14,15,7,0
6839,6,28,35,43,36,36,46,43,37,38,36,36,37,38,36,31,35,39,30,30,35,31,31,27,37,39,33,35,31,29,30,34,35,25,33,25,29,13,15,17,20,18,27,19,21,19,14,15,7,0
6840,6,26,33,41,40,38,41,47,38,38,32,39,36,39,33,32,36,41,28,29,36,31,31,27,38,36,36,34,32,29,28,35,33,26,35,23,29,14,13,18,19,19,28,16,23,18,15,14,2,0
6841,6,25,33,41,41,37,43,46,36,37,34,39,37,37,35,30,34,43,28,29,35,32,30,29,39,32,38,35,32,27,28,36,32,29,32,25,28,14,12,18,20,18,27,18,23,18,13,15,2,0
6842,5,28,32,42,41,36,41,45,39,36,34,38,38,34,40,27,36,41,30,30,35,30,31,28,37,35,37,35,31,28,29,35,33,28,32,24,28,16,13,17,20,19,26,17,23,19,11,17,2,0
6843,6,26,34,42,40,36,41,45,38,38,33,38,38,35,40,26,36,39,31,32,33,31,28,30,39,34,37,36,30,28,29,34,35,28,30,26,24,20,13,18,19,19,23,19,23,20,11,17,0,0
6844,6,25,33,39,43,36,39,48,39,38,33,36,41,33,40,26,34,41,31,32,34,29,30,29,37,35,37,37,31,28,29,32,33,30,30,26,23,20,14,18,19,20,21,18,25,19,10,18,1,0
6845,6,27,33,38,41,39,38,49,36,41,32,35,42,32,38,30,33,41,32,32,31,29,31,31,38,34,35,38,31,28,28,34,32,31,29,24,25,19,13,20,17,22,20,19,23,21,10,16,3,0
6846,6,25,33,41,39,40,38,49,36,41,33,34,42,34,37,30,33,41,33,28,34,29,31,29,39,35,36,35,32,30,27,34,35,28,30,24,25,19,12,20,18,22,20,18,23,20,12,16,3,0
6847,6,24,35,40,39,40,38,49,35,41,34,35,42,34,36,32,31,43,30,30,32,31,31,29,37,36,37,33,32,31,26,37,34,28,28,26,25,19,12,20,18,20,21,19,23,20,12,15,3,0
6848,4,24,36,39,39,41,38,50,32,43,33,38,40,35,36,30,33,40,32,30,31,32,30,32,34,36,38,34,32,30,26,37,33,29,29,25,23,21,12,20,17,20,22,19,23,19,13,12,4,0
6849,4,25,37,39,36,41,39,50,31,43,34,38,37,39,36,28,34,41,32,30,31,31,29,32,34,37,39,34,31,28,29,33,36,30,29,25,23,17,14,21,17,20,22,18,23,19,12,14,3,0
6850,4,24,38,39,37,42,39,48,32,40,38,37,36,39,36,29,33,44,29,32,29,31,30,33,32,40,36,35,31,28,30,34,35,28,31,25,23,17,14,19,19,20,21,18,24,17,13,15,1,0
6851,5,24,37,39,36,43,39,47,32,40,38,35,37,39,36,30,32,44,31,30,29,33,30,33,28,42,37,35,31,28,31,32,37,28,29,25,25,14,16,19,19,22,20,18,23,17,14,15,1,0
6852,5,24,36,39,37,42,39,48,34,39,36,36,36,40,35,30,34,41,32,30,29,35,29,33,28,42,37,37,30,28,31,30,38,28,29,25,25,13,18,19,17,23,21,18,23,17,13,16,0,0
6853,5,26,37,37,37,42,41,45,35,39,36,37,36,41,32,31,34,39,35,29,30,33,29,36,27,40,37,36,33,28,31,30,37,29,28,26,25,12,19,19,17,21,22,19,20,19,14,14,2,0
6854,5,27,38,34,38,43,40,46,34,40,35,36,37,42,35,29,32,36,38,29,29,33,30,36,26,41,37,36,31,31,29,32,37,28,28,25,27,12,17,21,18,20,22,19,20,17,15,13,4,0
6855,5,27,37,32,43,43,39,44,34,42,35,37,36,42,36,29,32,34,39,29,29,32,32,34,26,43,37,35,31,32,29,29,38,28,30,25,23,13,16,20,20,20,21,19,20,18,15,14,4,0
6856,4,26,40,32,42,43,40,43,33,44,35,37,37,41,34,29,32,36,39,28,28,31,36,33,27,41,38,34,33,31,28,29,38,29,28,26,23,14,16,20,20,20,21,18,21,18,15,14,4,0
6857,6,28,38,35,39,45,40,41,34,42,37,35,39,41,33,29,32,37,36,29,28,32,36,33,27,40,39,32,34,34,27,25,41,29,29,26,22,14,17,19,20,20,21,18,21,17,14,14,6,0
6858,6,26,40,34,37,47,41,41,33,41,35,37,39,39,35,30,32,38,37,27,30,31,38,29,26,43,36,34,35,33,26,28,37,31,27,27,25,13,18,18,20,20,18,21,20,17,13,15,6,0
6859,5,25,39,38,36,47,40,42,34,41,34,35,42,37,37,29,32,39,35,27,32,31,37,29,27,42,37,30,39,32,26,29,35,31,27,28,25,13,16,18,20,22,18,18,21,16,16,13,8,0
6860,5,22,42,37,38,45,40,43,35,41,33,34,42,39,38,27,33,41,34,25,35,29,38,28,28,41,36,31,41,29,29,26,34,34,25,30,24,13,15,19,20,22,18,18,21,14,18,12,8,0
6861,5,24,41,39,36,47,38,44,35,40,33,35,42,40,38,24,34,40,36,26,35,28,38,25,31,42,36,31,41,28,30,24,36,33,26,30,22,15,14,19,21,21,19,16,19,17,19,13,8,0
6862,4,24,42,38,33,46,43,44,34,39,33,34,40,45,35,26,34,40,34,27,35,29,35,27,31,41,36,34,41,28,28,26,36,31,26,31,23,16,14,18,22,20,18,16,18,20,18,12,10,0
6863,4,22,41,38,34,45,45,45,32,37,36,34,39,46,34,28,31,42,34,26,33,32,33,27,33,40,36,35,41,27,27,28,34,32,26,31,22,17,13,19,18,23,18,17,18,20,17,13,10,0
6864,4,23,39,37,36,44,45,45,32,35,40,32,40,43,35,28,33,41,32,29,33,32,31,29,31,41,34,36,41,26,30,27,33,33,27,31,21,18,13,18,19,20,21,16,18,19,18,13,10,0
6865,4,23,39,35,38,42,44,45,34,34,42,32,37,44,35,29,34,40,31,28,35,34,29,29,32,40,35,36,38,29,29,28,33,34,25,30,23,17,14,19,16,21,22,16,18,19,18,13,9,0
6866,4,23,38,36,39,42,44,44,34,37,36,36,37,44,34,30,34,36,32,30,35,33,30,30,33,39,34,38,37,29,29,28,31,34,25,32,21,19,14,19,16,20,21,17,18,18,19,11,10,0
6867,4,25,37,37,38,42,44,45,31,40,35,37,36,44,34,29,36,36,31,31,34,30,32,31,33,38,35,37,36,33,28,28,30,32,28,31,21,17,16,19,16,20,21,17,17,19,19,11,8,0
6868,4,26,36,39,36,42,46,44,31,40,35,37,35,45,34,30,33,37,33,31,33,31,31,32,31,37,37,34,38,35,28,28,29,32,29,31,19,19,16,16,18,22,20,17,17,18,17,13,8,0
6869,4,26,36,38,36,43,45,44,32,40,34,38,36,44,32,30,34,36,34,32,30,33,31,33,29,37,38,34,36,37,29,27,28,32,31,30,20,19,16,15,19,21,20,18,14,20,17,14,8,0
6870,4,25,36,39,34,41,49,44,31,40,35,35,41,41,32,31,34,35,32,35,28,35,31,32,28,39,37,34,35,40,26,27,30,32,30,28,22,21,14,14,20,22,18,20,15,19,16,14,8,0
6871,4,21,37,39,34,44,47,43,32,41,32,38,39,41,34,29,37,31,33,36,29,35,31,32,26,40,36,35,37,39,24,29,29,31,33,27,21,18,16,16,19,19,20,21,15,18,17,14,6,0
6872,4,19,37,39,35,45,47,42,30,43,35,36,39,41,35,29,37,30,34,34,30,36,31,32,27,38,37,36,34,40,26,29,29,31,32,27,22,17,17,15,19,20,19,22,13,20,17,14,6,0
6873,4,18,39,38,37,40,50,42,30,43,33,36,41,41,36,29,36,29,35,31,31,38,31,33,26,37,37,39,33,40,25,30,29,29,34,26,23,16,18,14,20,20,20,21,13,21,16,13,7,0
6874,4,21,36,40,36,38,50,44,31,42,33,37,41,40,36,31,32,31,35,29,31,39,33,32,27,36,37,37,34,40,23,34,28,30,34,24,26,16,17,15,19,21,19,21,14,19,18,10,9,0
6875,5,21,35,39,35,40,49,45,31,40,34,38,37,44,35,32,33,30,33,30,31,36,36,31,27,37,37,37,36,38,24,33,27,31,34,25,24,18,14,17,19,20,20,21,14,18,19,9,9,0
6876,7,20,37,39,33,42,48,45,30,39,37,37,38,43,35,31,34,29,32,33,29,37,36,29,28,37,38,37,38,36,25,33,26,32,31,27,24,18,14,16,20,20,20,20,15,18,18,10,7,0
6877,7,21,37,39,32,43,47,46,30,39,37,39,35,45,35,29,35,30,32,31,30,37,36,29,28,37,39,36,38,36,26,32,27,28,35,27,24,15,17,17,17,19,23,19,15,17,19,11,6,0
6878,7,21,37,38,34,42,46,46,31,39,38,39,34,45,36,29,34,30,32,33,28,37,35,30,28,35,43,33,37,39,26,32,27,27,35,27,25,14,17,16,19,18,22,18,17,16,20,9,6,0
6879,6,25,37,37,34,42,44,49,30,39,38,40,33,44,37,27,35,29,34,31,32,35,35,29,29,35,42,35,37,39,26,32,26,27,33,30,26,13,17,16,18,19,21,18,18,16,18,11,4,0
6880,5,25,38,37,34,42,44,47,31,40,36,41,34,43,36,30,33,31,30,33,32,34,36,29,30,33,42,37,37,35,29,31,27,29,33,27,27,13,18,16,17,19,21,19,17,16,18,12,4,0
6881,5,28,33,41,34,46,41,47,32,39,34,44,33,44,36,30,33,33,28,31,34,35,35,31,29,32,42,37,37,36,28,30,28,29,32,29,26,14,17,16,17,19,21,19,17,15,19,12,4,0
6882,5,29,32,40,33,46,42,48,32,39,32,43,36,44,35,31,32,34,28,30,35,34,36,30,30,32,38,40,38,35,29,28,28,28,35,28,28,13,16,17,17,18,22,17,19,15,18,13,4,0
6883,5,30,33,38,34,46,42,47,33,40,30,44,36,45,33,33,32,32,28,31,35,34,36,31,28,33,39,40,38,33,30,23,34,25,39,25,29,12,14,20,16,17,24,16,20,15,18,12,4,0
6884,4,30,32,36,36,48,41,47,31,42,30,41,38,47,33,30,34,33,26,34,34,32,36,33,24,36,40,39,38,33,28,25,35,24,39,25,29,13,13,20,16,18,23,17,19,13,20,12,4,0
6885,4,30,31,38,37,48,40,47,32,40,33,40,38,47,33,31,33,34,27,31,33,34,37,33,24,36,40,39,37,33,30,25,34,24,39,24,29,14,13,20,16,18,22,18,19,11,19,13,4,0
6886,3,29,32,40,36,48,41,45,34,40,32,37,42,45,33,31,32,37,25,31,33,34,37,35,24,35,40,40,36,34,29,25,34,25,37,23,31,12,16,19,15,19,22,18,19,11,18,14,4,0
6887,3,28,33,39,37,47,45,41,35,40,32,38,40,47,32,32,30,37,27,30,32,34,35,38,25,33,41,39,37,33,30,26,34,24,34,26,31,12,16,19,14,19,21,18,19,14,15,15,5,0
6888,3,26,34,40,37,46,46,41,31,44,31,39,41,46,30,34,30,35,28,30,33,32,37,36,25,33,43,38,37,33,30,26,36,23,34,24,32,12,16,19,14,15,24,19,17,14,14,17,6,0
6889,4,21,37,37,38,47,44,43,31,43,31,41,39,46,33,30,33,35,25,33,33,32,34,38,24,35,41,39,35,31,35,26,35,23,33,26,32,11,17,18,13,17,23,20,17,14,14,17,6,0
6890,3,22,36,36,37,46,46,41,32,43,32,40,40,44,32,31,34,33,26,35,33,31,35,36,26,34,43,36,36,31,35,27,34,23,33,25,32,13,18,16,14,18,22,18,16,17,14,16,6,0
6891,4,22,34,38,37,45,46,42,32,40,35,40,39,41,36,31,34,30,29,34,32,31,36,34,29,35,42,33,37,32,34,29,33,24,31,27,29,15,18,16,14,15,25,17,17,17,14,16,6,0
6892,6,20,38,39,36,46,47,40,36,40,34,41,38,41,36,32,33,31,27,34,31,34,36,33,29,35,43,34,35,34,33,28,34,23,31,27,30,15,17,17,14,13,26,18,16,18,11,18,6,0
6893,6,20,36,40,38,43,48,39,37,41,33,39,41,41,35,31,34,32,27,34,30,32,38,33,29,33,44,36,32,36,32,30,32,25,27,28,31,16,15,17,16,12,25,17,16,20,12,15,5,0
6894,6,21,37,38,38,40,50,38,39,44,31,38,40,42,36,31,35,32,27,32,31,31,39,34,29,32,46,34,33,36,30,29,34,24,29,29,28,18,15,17,16,12,24,18,16,16,14,17,5,0
6895,4,24,37,37,36,42,51,35,42,42,32,38,39,44,36,30,34,32,28,32,30,32,38,35,28,34,44,36,34,34,30,28,36,24,28,30,28,18,15,17,16,12,24,17,17,16,14,17,5,0
6896,4,26,34,39,35,42,50,39,41,41,32,37,39,46,35,30,34,33,27,30,31,31,37,37,30,35,38,39,35,33,31,30,33,24,29,30,27,17,15,17,14,13,23,19,17,15,14,18,5,0
6897,3,27,36,37,36,42,48,38,44,41,32,35,40,49,34,29,33,30,32,29,31,31,37,37,30,37,35,38,38,33,30,29,34,25,29,30,27,17,14,18,12,14,24,18,18,15,14,16,6,0
6898,3,26,34,39,36,42,47,40,43,41,32,36,40,50,32,29,35,29,31,27,35,27,39,37,30,37,36,37,38,33,29,30,35,23,30,30,28,16,14,19,12,14,23,19,18,13,14,18,4,0
6899,3,26,34,39,35,42,47,42,42,39,32,36,40,52,30,32,33,30,29,28,34,30,38,36,31,37,36,34,39,34,29,30,33,25,30,30,30,15,12,19,14,14,22,19,18,14,14,17,5,0
6900,4,27,33,41,35,42,47,40,43,38,34,35,42,48,31,34,32,29,30,29,34,30,35,39,31,36,37,34,37,35,30,29,30,29,28,31,31,15,12,19,13,15,22,18,19,14,14,17,5,0
6901,4,29,31,41,34,43,46,40,42,38,35,35,44,46,32,33,33,29,31,25,34,32,35,38,31,37,36,33,40,35,30,29,30,29,28,31,30,15,12,19,13,14,22,19,19,12,16,16,6,0
6902,4,26,32,44,30,45,45,41,42,35,36,38,43,45,33,31,35,29,31,24,34,32,36,39,30,38,36,33,38,36,30,29,29,31,27,33,28,15,12,18,13,16,21,18,19,13,16,16,6,0
6903,4,28,32,43,29,45,44,44,41,35,37,38,42,44,34,31,35,29,30,26,32,34,36,36,30,42,31,37,37,36,29,29,31,28,28,35,25,16,12,19,12,17,18,21,18,12,17,17,5,0
6904,5,26,35,43,28,46,42,45,43,34,36,37,40,46,34,33,30,34,29,25,33,35,33,38,32,40,31,36,38,37,27,30,31,27,29,36,25,16,13,18,10,19,18,21,17,13,16,18,5,0
6905,5,26,36,40,30,45,43,43,42,38,35,37,42,43,35,32,30,36,29,25,31,34,34,40,32,39,32,35,39,36,29,26,32,29,26,37,26,17,13,18,10,19,15,22,18,14,15,19,4,0
6906,5,21,40,38,34,45,40,46,44,36,36,36,41,44,36,32,30,35,29,24,33,34,33,38,34,39,31,36,40,34,27,29,33,29,26,36,27,15,15,15,13,19,15,22,16,16,15,19,4,0
6907,4,21,38,39,35,43,43,45,40,39,37,34,44,41,37,33,28,35,31,23,33,33,34,37,35,38,33,37,38,30,32,27,34,30,25,37,26,15,16,13,16,17,15,22,17,15,16,18,3,0
6908,5,23,38,38,37,43,43,43,40,39,39,33,45,42,38,29,29,37,30,23,33,34,34,36,36,38,33,37,36,30,31,30,34,30,23,39,25,16,14,14,17,17,12,24,17,16,16,14,6,0
6909,4,24,40,38,35,42,44,42,41,39,39,35,42,45,37,29,30,36,28,24,34,32,35,36,37,37,33,38,36,29,31,30,35,28,25,37,27,16,14,14,17,17,12,24,15,19,16,11,8,0
6910,4,24,41,38,35,42,40,45,42,39,36,38,41,41,41,29,31,35,26,27,34,32,35,33,39,38,33,38,35,29,31,29,36,29,26,35,26,17,14,14,17,17,12,23,16,19,16,11,8,0
6911,3,23,42,39,34,41,40,47,39,41,35,40,42,40,40,28,34,35,24,27,34,32,34,34,40,36,35,39,33,30,31,29,34,29,28,35,26,17,13,15,17,15,14,21,17,19,15,13,6,0
6912,4,24,42,37,35,41,41,44,41,39,37,39,42,41,40,29,34,36,22,27,34,31,34,36,38,37,35,37,33,32,32,29,33,29,28,34,27,15,15,15,17,13,16,21,16,20,14,14,6,0
6913,4,25,41,35,38,40,41,39,44,39,38,40,41,41,39,30,34,34,24,28,33,31,34,37,38,35,37,33,37,33,31,29,32,29,28,32,29,15,15,15,19,12,16,17,20,20,14,14,4,0
6914,4,22,42,36,37,38,43,41,42,39,38,39,42,42,39,28,35,33,26,27,32,33,33,37,38,36,37,32,35,36,31,30,30,27,30,30,32,15,14,16,18,11,17,18,20,19,14,15,4,0
6915,3,23,40,37,38,37,43,40,43,39,37,40,43,42,38,29,33,34,26,28,31,32,32,40,38,33,39,33,36,34,32,29,30,27,31,28,31,16,13,16,18,11,18,18,18,22,14,15,4,0
6916,3,21,41,36,38,39,42,40,43,39,36,42,40,45,37,29,32,32,28,28,31,30,35,37,41,29,43,32,35,34,34,27,31,28,30,27,34,15,13,16,18,11,18,18,17,20,15,16,5,0
6917,4,21,36,42,34,41,42,42,40,40,37,41,40,46,32,33,31,33,27,29,29,32,33,38,42,28,45,27,39,32,34,30,27,30,32,26,35,15,13,16,16,11,21,16,18,19,15,17,5,0
6918,4,23,36,40,36,42,39,43,42,38,39,41,40,43,35,31,32,32,27,31,26,34,34,36,43,29,44,27,40,32,34,29,27,31,30,27,36,13,15,16,14,13,20,16,19,18,17,16,5,0
6919,5,24,37,40,33,44,36,46,42,37,39,42,38,44,37,31,32,32,27,30,25,36,33,36,43,29,44,28,39,32,33,30,26,34,29,27,35,14,15,16,13,14,20,16,18,18,16,18,5,0
6920,5,26,36,38,33,44,36,48,39,38,40,42,39,44,36,32,29,34,28,28,25,35,34,37,38,35,44,26,39,33,34,29,25,35,29,26,33,16,15,16,11,14,21,14,21,18,14,20,4,0
6921,5,28,35,37,37,44,37,46,37,42,39,40,39,46,36,31,31,34,26,28,27,34,36,35,38,34,45,27,39,32,34,28,26,33,29,28,35,16,13,17,11,15,20,15,19,19,15,19,5,0
6922,4,29,34,38,38,41,39,46,38,41,38,37,43,46,37,29,31,36,26,28,26,35,33,38,38,32,45,28,38,33,33,30,25,32,30,29,36,15,13,15,11,17,20,15,18,19,16,19,5,0
6923,4,29,32,39,36,42,40,44,38,41,39,38,44,45,37,28,32,35,27,30,25,34,33,37,38,34,41,32,37,35,30,32,23,34,29,29,35,16,12,13,14,15,20,17,18,19,16,18,1,0
6924,4,26,33,40,35,43,39,43,40,42,38,39,43,46,35,28,34,34,26,31,24,35,33,37,39,34,40,33,35,37,29,31,23,36,27,31,33,17,11,14,14,14,21,17,16,19,15,21,0,0
6925,3,25,35,40,33,45,39,42,38,44,38,40,44,40,35,30,36,31,27,31,26,34,33,36,41,34,39,34,35,36,29,28,28,35,26,31,33,16,12,14,14,14,19,19,16,19,16,18,3,0
6926,3,24,37,39,34,46,37,41,39,44,38,42,42,41,36,29,36,29,28,29,30,31,34,37,41,34,37,35,34,35,29,28,31,35,26,31,32,17,12,14,13,15,19,18,17,18,16,17,5,0
6927,3,23,37,39,36,43,35,45,36,45,40,40,44,40,35,30,34,33,26,29,31,29,35,39,38,35,38,32,37,33,27,30,33,33,28,29,33,17,12,14,13,15,19,18,16,19,14,18,6,0
6928,3,25,36,35,40,40,39,44,36,45,39,40,44,39,36,31,33,34,24,31,31,29,35,38,38,34,40,32,36,34,26,31,32,33,27,29,32,18,9,17,13,14,20,18,16,19,14,18,6,0
6929,3,26,32,37,41,39,40,44,35,46,37,41,45,37,40,29,33,32,26,30,32,29,34,39,35,35,42,33,35,32,28,30,33,31,28,28,33,18,9,15,15,14,19,18,16,19,13,17,8,0
6930,4,26,33,37,41,39,40,45,35,43,39,41,44,36,41,29,36,31,25,29,32,30,35,39,33,35,43,34,35,29,28,33,33,30,27,30,33,18,9,15,14,14,20,17,18,18,11,18,7,0
6931,4,26,32,38,41,36,43,42,39,37,43,40,42,39,42,29,34,33,25,29,29,33,33,40,33,35,43,33,37,27,29,33,32,31,26,33,31,18,10,15,11,17,18,17,20,18,11,18,7,0
6932,3,24,35,38,42,35,42,41,39,40,42,40,43,39,38,32,33,34,25,31,26,34,34,40,33,35,41,35,37,26,30,33,32,30,27,31,30,18,11,15,11,17,17,18,20,16,11,19,7,0
6933,3,21,34,41,41,37,42,40,41,37,41,44,40,41,37,35,30,35,26,29,27,34,36,36,35,37,39,35,36,27,32,31,32,30,28,30,30,17,12,15,10,18,18,18,20,16,11,19,6,0
6934,4,20,36,40,39,40,41,39,43,39,39,45,40,40,34,38,29,35,28,26,30,34,34,36,35,38,40,35,34,29,30,31,34,27,30,29,31,18,12,15,9,19,18,18,20,13,13,19,6,0
6935,4,19,36,39,39,39,42,38,39,41,40,48,40,40,34,38,29,32,29,25,32,35,32,38,34,39,39,36,32,30,30,32,34,27,29,29,31,18,12,15,9,19,18,16,22,14,12,18,7,0
6936,5,19,35,41,37,42,40,37,40,41,39,48,42,39,35,37,30,30,30,25,31,34,34,36,35,41,39,32,35,29,31,32,34,28,29,28,31,17,15,14,9,19,18,16,20,15,13,16,9,0
6937,7,18,35,40,38,42,41,35,42,38,40,50,42,39,36,36,27,33,28,25,32,35,33,37,35,38,40,35,33,28,33,31,35,28,29,29,30,16,16,14,9,19,18,15,18,17,14,16,9,0
6938,7,19,36,39,37,43,41,33,43,38,43,48,43,40,34,34,29,32,28,26,33,35,33,36,35,36,42,35,33,28,33,30,35,30,28,30,30,15,17,10,14,17,16,18,17,19,14,15,9,0
6939,7,20,36,37,37,45,39,35,41,37,46,46,43,43,32,34,30,31,29,26,32,35,32,37,36,35,42,35,33,28,31,32,34,32,26,31,28,15,17,9,14,17,15,19,17,17,16,15,6,0
6940,8,20,37,37,37,46,39,35,40,37,46,45,41,47,30,33,33,30,30,25,33,35,31,38,36,34,41,35,34,29,30,33,33,32,23,32,30,16,17,9,13,17,16,19,17,16,17,14,5,0
6941,5,24,35,37,39,45,37,35,41,39,44,44,41,47,31,35,33,29,30,25,34,35,32,33,38,33,43,32,35,29,32,32,34,31,24,31,30,16,17,9,13,16,16,19,18,16,17,12,6,0
6942,5,24,37,37,40,45,37,34,41,40,42,46,42,46,34,33,30,30,29,25,36,34,34,32,39,33,38,37,34,28,33,31,34,31,25,31,31,15,17,10,13,15,16,20,14,20,17,10,8,0
6943,5,24,37,35,39,48,36,35,38,42,40,48,42,46,34,32,32,30,29,26,34,34,35,31,39,34,38,35,36,28,32,32,31,33,26,31,29,14,17,11,12,15,16,21,14,20,16,11,8,0
6944,5,20,39,33,40,48,37,34,38,43,39,47,44,43,37,30,33,31,25,31,31,34,35,34,36,36,37,36,35,28,33,32,30,34,26,32,27,15,16,10,13,14,17,21,15,20,14,13,8,0
6945,5,19,38,34,41,46,39,32,40,42,40,46,44,43,37,30,34,32,23,32,31,33,35,33,37,32,41,37,33,30,33,31,30,34,26,32,27,13,18,10,13,13,16,23,12,21,16,13,6,0
6946,6,20,38,32,44,45,36,37,40,41,40,46,45,43,35,29,37,31,24,32,30,34,35,31,36,35,41,36,31,33,32,31,28,37,22,34,28,13,18,11,13,12,17,23,12,20,15,15,4,0
6947,7,22,37,31,46,42,38,38,38,43,39,44,47,42,37,30,33,34,25,33,29,31,37,30,34,38,40,37,29,33,32,34,26,39,21,34,28,14,18,10,14,10,19,20,15,20,14,16,4,0
6948,7,23,37,29,47,42,35,41,39,41,38,46,48,42,36,31,32,35,24,31,33,29,37,31,33,39,39,35,32,32,31,35,27,36,24,33,29,15,16,12,12,11,19,19,15,21,14,16,4,0
6949,7,25,32,31,48,39,37,39,43,40,38,44,49,42,38,30,32,35,25,28,33,31,36,32,34,37,39,35,33,33,30,36,28,32,27,34,28,15,16,12,10,13,18,20,14,19,16,13,6,0
6950,7,23,34,32,45,39,36,41,42,41,39,44,48,44,37,29,29,38,27,26,32,33,36,32,31,40,38,34,33,34,31,35,29,31,27,35,27,16,15,11,12,13,17,19,15,19,15,12,8,0
6951,7,23,34,32,43,39,38,43,37,44,32,49,49,44,37,29,31,38,23,28,33,31,36,35,29,42,37,34,34,34,30,33,30,31,28,35,25,16,13,13,12,11,19,19,15,18,14,14,8,0
6952,6,23,34,33,44,38,39,42,38,41,35,47,47,48,35,31,31,36,25,26,34,30,37,34,31,41,38,34,32,33,32,33,28,32,31,31,24,18,12,13,13,11,18,19,15,18,13,13,10,0
6953,5,24,33,33,45,38,38,43,36,42,35,48,46,49,34,32,29,37,24,28,34,30,34,34,35,40,36,36,32,32,32,30,30,34,30,31,25,17,10,14,13,12,17,19,16,18,13,12,10,0
6954,5,24,33,34,43,39,39,41,37,42,34,49,45,50,35,29,31,37,24,28,34,30,34,35,35,37,39,35,33,32,32,29,31,33,31,31,27,16,11,11,15,11,19,19,16,17,15,11,7,0
6955,4,22,36,34,41,40,40,39,37,39,38,49,45,48,32,34,30,37,23,30,33,31,33,36,35,36,37,36,34,31,34,27,33,33,31,30,27,16,11,10,16,9,20,20,16,15,16,12,7,0
6956,4,23,34,35,43,38,44,36,36,40,38,51,40,51,33,33,31,35,25,29,34,30,34,36,34,36,37,35,34,31,36,26,31,36,30,29,28,16,11,10,14,11,20,19,18,14,16,11,8,0
6957,4,24,33,37,40,39,43,38,33,41,39,49,42,51,31,36,28,36,24,32,33,29,37,33,33,36,38,33,37,30,37,24,33,36,30,30,27,15,11,11,14,10,19,21,18,14,14,12,9,0
6958,5,23,32,36,42,38,44,38,33,41,38,50,42,49,33,33,30,37,24,31,33,27,40,34,32,34,40,33,35,28,39,26,33,34,32,29,26,17,11,11,14,8,20,21,17,14,16,12,8,0
6959,6,22,33,36,41,37,43,40,34,41,38,50,42,49,32,34,30,35,27,31,29,30,41,34,32,34,40,30,38,27,39,26,34,34,30,30,24,17,9,13,14,8,20,20,18,14,17,12,8,0
6960,6,21,34,33,42,37,44,41,33,40,39,50,43,48,32,35,28,36,26,32,27,31,41,35,32,33,41,29,38,29,35,30,32,32,32,30,25,17,9,13,13,9,21,20,18,14,16,13,8,0
6961,5,23,33,33,41,38,43,42,34,40,37,52,40,49,33,35,29,35,25,34,27,29,43,35,31,33,40,31,38,29,35,28,34,31,33,28,27,16,9,14,11,11,21,19,19,14,14,13,8,0
6962,5,23,36,33,41,39,41,42,36,40,36,49,41,49,36,34,30,34,24,31,31,29,43,35,32,33,40,32,37,27,35,30,32,32,31,30,25,17,9,12,13,9,22,18,19,14,15,14,6,0
6963,5,26,34,35,39,40,41,42,36,39,38,47,43,49,36,33,31,32,26,31,29,30,43,35,33,33,40,32,38,26,35,30,31,32,30,32,24,16,11,11,13,10,22,18,18,15,15,14,6,0
6964,4,26,35,35,39,39,42,40,37,39,39,48,42,48,38,31,30,34,27,30,29,31,42,36,33,31,41,31,39,27,30,35,28,34,30,33,23,15,11,10,13,11,22,16,20,16,13,15,3,0
6965,5,25,35,36,37,38,41,41,37,39,39,46,44,49,37,32,28,37,25,31,28,31,40,39,29,35,38,35,36,29,28,37,26,34,34,29,23,15,11,11,13,11,21,17,19,17,10,18,3,0
